num_children	level	entropy	env_vector	num_samp	num_env
8	5	2.64227339271	"[ 0.25        1.          0.          0.          1.9         0.7         0.
  0.          0.          0.          0.91666667  0.          2.4
  0.58333333  0.          0.25        0.        ]"	20	17
3	6	1.84436014539	"[ 0.          0.02173913  0.02173913  1.15217391  0.          0.          0.
  0.          0.          0.34782609  0.          0.          0.          0.
  1.17391304  0.          0.2826087 ]"	47	17
210	3	2.07965558819	"[   0.            0.            0.            0.            0.25          0.
    2.            0.           15.09042385    0.           44.93317821
  112.96203694    2.59163323    2.68669453   10.91037162    6.88594301
   11.68971861]"	266	17
5	4	2.28735181444	"[ 0.2  0.   0.   1.4  0.   0.   0.   0.   0.   1.   0.   0.   0.8  0.2  0.
  1.4  0. ]"	17	17
1	7	1.2366022002	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.13333333  0.          0.06666667  0.          0.
  0.73333333  0.          0.06666667]"	15	17
96	5	2.99579756114	"[  3.89963925   0.33333333   0.84565568   7.0812672    4.33881366
   8.47057095   0.           1.04697718   9.73277948   1.01709274
   3.51481562   1.28392776  36.83948387   6.0919944    0.          10.57857808
   0.92507079]"	355	17
3	7	1.54791553502	"[ 1.43478261  0.          0.          0.          0.08695652  1.2173913   0.
  0.2173913   0.          0.          0.          0.          0.
  0.04347826  0.          0.          0.        ]"	25	17
10	6	1.14086386092	"[ 7.65079365  0.00793651  0.00793651  0.33333333  1.51587302  0.34920635
  0.          0.          0.          0.          0.          0.          0.
  0.13492063  0.          0.          0.        ]"	128	17
14	6	1.99180590855	"[ 0.          0.          0.01470588  1.11352941  0.          0.          0.
  0.          0.          3.96946078  0.          5.54441176  0.01470588
  0.          2.85985294  0.          0.48333333]"	115	17
7	6	1.22448837813	"[ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    1.25  4.75
  0.    0.    1.    0.    0.  ]"	10	17
4	7	-0.0	[ 0.  0.  0.  4.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	37	17
5	6	1.93747408413	"[ 0.          0.          0.08101449  1.74985507  0.          0.          0.
  0.          0.          1.76985507  0.          0.          0.01753623
  0.02173913  1.06        0.          0.3       ]"	172	17
3	6	0.918295834054	[ 0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	8	17
8	4	0.0969446060625	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   7.9  0.   0.   0.1
  0.   0. ]"	20	17
1	7	0.881290899231	"[ 0.   0.   0.   0.   0.   0.7  0.   0.   0.   0.   0.   0.   0.   0.3  0.
  0.   0. ]"	10	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	1	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	1	17
1	7	2.44931183303	"[ 0.          0.          0.          0.          0.          0.15384615
  0.          0.          0.23076923  0.          0.          0.
  0.23076923  0.07692308  0.23076923  0.          0.07692308]"	13	17
10	6	0.529360865287	"[ 0.   0.   1.2  8.8  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0. ]"	25	17
6	3	1.91758478747	"[ 1.          0.          0.          0.          0.          0.          0.
  0.          1.          0.          1.92307692  2.07692308  0.          0.
  0.          0.          0.        ]"	26	17
1	7	1.25161331724	"[ 0.          0.          0.          0.          0.          0.05555556
  0.          0.          0.          0.          0.          0.5         0.
  0.          0.44444444  0.          0.        ]"	18	17
816	4	2.73833670461	"[  2.73991772e+01   2.18888889e-01   1.66666667e-01   1.42874150e+00
   1.19839353e+01   2.69713328e+01   0.00000000e+00   1.45982795e+01
   2.05038549e+02   3.61282284e+00   1.05116935e+02   1.23084484e+01
   2.75333377e+02   8.03316167e+01   1.43617522e+01   3.23099874e+01
   4.81949033e+00]"	618	17
1	7	1.53049305676	"[ 0.          0.          0.          0.          0.22222222  0.44444444
  0.          0.          0.          0.          0.          0.          0.
  0.33333333  0.          0.          0.        ]"	9	17
1	6	1.25161583364	"[ 0.66666667  0.          0.          0.          0.          0.16666667
  0.          0.          0.          0.          0.          0.          0.
  0.16666667  0.          0.          0.        ]"	6	17
5	6	1.995976614	"[ 0.          0.03        0.01        1.21789474  0.          0.          0.
  0.          0.          2.07421053  0.          0.02        0.          0.01
  1.05024768  0.02        0.56764706]"	129	17
5	3	1.98386602665	"[ 0.          0.          2.38095238  0.          0.          0.47619048
  0.          0.          0.          0.          0.5         0.5         0.
  0.          0.          1.14285714  0.        ]"	11	17
13	6	2.07837933327	"[ 3.52777778  0.          2.32426901  0.          1.80204678  4.9380117   0.
  0.25        0.          0.          0.          0.05263158  0.
  0.10526316  0.          0.          0.        ]"	44	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]	1	17
7	7	2.7408436651	"[ 0.          0.          0.          0.1         0.14166667  0.20833333
  0.          0.39583333  0.          0.          0.2         1.7
  0.63333333  1.02083333  0.          2.1         0.5       ]"	48	17
112	6	2.33987123672	"[  5.91205510e+01   7.60585780e+00   5.63939586e+00   1.32361343e+01
   8.88302882e+00   1.06381483e+01   0.00000000e+00   1.41899426e+00
   7.35294118e-03   7.35294118e-03   7.93650794e-03   1.69978828e+00
   3.66433634e-01   1.49059494e+00   6.40093824e-02   1.57104541e+00
   2.43375690e-01]"	475	17
126	5	3.50892336384	"[ 11.52538322   0.531027     1.22647059   1.0126419    4.63947118
   6.59423622   0.43477305   0.99588611   9.39564916   5.63490333
  12.79197041   9.13559533  12.05930682  12.14517266   3.26045247
  29.2786765    5.33838406]"	716	17
9	6	2.99355435657	"[ 1.96666667  1.56666667  0.4         0.          1.56666667  1.1         0.
  1.06666667  0.          0.          0.13333333  0.06666667  0.33333333
  0.          0.6         0.          0.2       ]"	26	17
796	2	2.701031753	"[  72.64110168    4.35772358  397.83060713   45.38305805   26.20398509
   29.3577213     1.375         0.           38.27619048    3.
    2.86333333   49.84826331   25.78333333    8.96876295   14.81435574
   58.22751642   17.06904762]"	511	17
3	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.]	8	17
2	6	1.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.]	6	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]	1	17
1	7	-0.0	[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	3	17
3	6	1.3032452131	"[ 0.          0.          0.04761905  1.47619048  0.04761905  1.38095238
  0.          0.          0.          0.          0.          0.          0.
  0.04761905  0.          0.          0.        ]"	21	17
48	5	2.78112189727	"[ 10.39698367   1.68789328   1.23518155   3.21384923   9.08296339
  15.44792842   0.           0.05399719   0.           1.05047825
   0.66666667   2.           0.34567901   2.21604836   0.           0.39990996
   0.20242101]"	284	17
73	5	3.52683731361	"[  1.75953079   0.14285714   0.           1.60573477   3.97627252
   4.82011358   5.5          2.65282782   0.5          5.           1.83333333
  12.13243728   8.50584416  10.77048655   6.77392473   0.32771261
   6.69892473]"	170	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
4248	3	3.01439572275	"[  23.24872981   14.49204659    8.48522298    3.76083803   23.56638274
   27.72971528   34.45777962   21.38074635  782.93835893   37.64514476
  858.49697081  914.14044455  631.9990585   233.12332807  238.17522191
  227.0203873   167.33962377]"	943	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
2	6	1.96096404744	"[ 0.4  1.   0.2  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.2  0.2  0.
  0.   0. ]"	6	17
201	4	2.50418139446	"[  2.0715198    0.83333333   0.           0.11655012   1.4291939
   3.73809524   0.           1.02706668  37.30364397   0.          19.63978021
   1.4625      83.21612588   7.07876679   2.5930829   34.10043762
   6.38990356]"	357	17
22	4	1.79970221321	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.77777778  0.          7.          8.25        0.22222222
  0.          5.75        0.          0.        ]"	48	17
17	6	2.59417739166	"[ 1.09953704  0.          0.          0.          1.17989418  1.37037037
  0.          0.17410714  1.85763889  0.          0.66666667  0.
  7.08217593  2.56960979  0.          1.          0.        ]"	77	17
18	6	2.99698736218	"[ 0.17528736  0.          0.          0.          1.47906404  2.28776683
  0.          2.17528736  4.78063029  0.          1.87643678  0.04885057
  0.80172414  2.42159278  0.36494253  1.57692308  0.01149425]"	375	17
13	7	2.19982865967	"[ 0.05        0.          0.1         0.66666667  0.25        0.04761905
  0.          0.          0.          2.66060606  1.41666667  0.
  0.02272727  1.          6.49285714  0.05        0.24285714]"	104	17
1	7	0.918295834054	"[ 0.          0.66666667  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.33333333  0.          0.
  0.          0.          0.        ]"	3	17
708	4	3.40092573733	"[   5.8591144     1.53865248    5.27426722    6.76351462   10.44741736
   16.67257144    6.49141078    9.16370403   76.34173577   19.49989411
  101.30815075  119.75119022   93.43864308   53.21685436  109.29275547
   35.87483793   37.06528597]"	953	17
1	6	1.0	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.5  0.
  0.   0. ]"	2	17
7	5	1.22448837813	"[ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    1.25  4.75
  0.    0.    1.    0.    0.  ]"	10	17
601	2	2.9912883263	"[  6.40691665e+00   2.85056840e-01   5.04975124e-01   5.55555556e-02
   2.71930591e+00   4.39669498e+00   3.97034134e+00   3.06184057e+00
   1.22005196e+02   5.25120276e+00   1.36121883e+02   9.07798649e+01
   9.43255753e+01   1.85108508e+01   3.41329242e+01   5.43442008e+01
   2.41276153e+01]"	751	17
4	7	1.5	[ 1.  0.  0.  0.  0.  1.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.]	4	17
1	6	-0.0	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
43	4	1.65422731101	"[  0.           0.           0.           0.           0.           0.           0.
   0.           0.           0.           3.26875902  26.10497835   0.           0.
   7.84722222   1.16666667   4.61237374]"	66	17
2	7	-0.0	[ 0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	5	17
3	6	1.90487627348	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.5         0.          1.16666667  0.          0.
  0.83333333  0.          0.5       ]"	7	17
69	5	1.43022249746	"[  0.           0.           0.           0.           0.           0.
  36.58333333   0.           0.2          0.          26.39259259
   4.41666667   0.33333333   0.           1.           0.07407407   0.        ]"	47	17
32	5	2.61144961937	"[ 8.75809793  0.          6.8204466   4.15819209  0.45        6.13151735
  0.          0.          0.          0.          0.          0.
  0.14285714  3.53888889  1.          1.          0.        ]"	114	17
2	6	-0.0	[ 0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	9	17
207	4	2.56361585801	"[  1.42460317e+00   5.00000000e-01   0.00000000e+00   1.58730159e-02
   1.04241164e+00   3.17873303e-01   0.00000000e+00   0.00000000e+00
   4.49567122e+01   3.78950269e+00   3.26341191e+01   8.86719381e+00
   8.00067083e+01   1.22042712e+01   3.59358974e+00   1.37257102e+01
   3.92143157e+00]"	399	17
10	5	1.8262582113	"[ 0.          0.          0.          0.          0.          0.          1.
  0.          0.          1.33333333  0.          2.58333333  0.          0.
  0.16666667  0.          4.91666667]"	37	17
2	7	0.650020486695	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.33333333  0.          0.          0.          0.          0.
  0.          1.66666667  0.        ]"	4	17
31	5	2.18084149302	"[  2.           0.05263158   5.7         16.06315789   2.59868421
   1.36622807   0.           0.05263158   0.           0.           0.           2.
   0.           0.16666667   0.           0.           1.        ]"	77	17
2	6	-0.0	[ 0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	2	17
110	6	2.65654487315	"[  2.36190476   1.79102138   0.20512821   1.           0.83506494
   6.09376373   0.09090909   0.07142857   0.05         8.43080176   0.
  30.69830789   0.47922078   0.14285714  16.85249476   8.12237827
  32.77471873]"	289	17
29	6	2.89178022834	"[ 1.82630952  0.07333333  6.55587136  7.84649209  3.45843137  4.11952031
  0.          0.58904762  0.          0.          0.          1.          0.54
  1.75385154  1.          0.23714286  0.        ]"	228	17
241	5	3.31682675377	"[  8.1167843    5.09153108   1.01392335   0.11648746   3.88391357
  16.46979978   1.39084249   4.08499268  31.41360756   3.65026985
  22.04365019   9.89371557  72.10634916  24.62798301  12.10348357
  15.09208076   9.90058562]"	716	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]	1	17
8	6	1.87791529254	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          2.          0.36363636  0.33333333  0.          0.
  0.          1.63636364  3.66666667]"	19	17
3	7	1.86936909949	"[ 1.1   0.    0.    0.    0.35  0.    0.    0.    0.    0.    1.    0.    0.
  0.    0.    0.55  0.  ]"	21	17
2	5	1.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.]	7	17
192	3	3.51165056871	"[  8.39517705   5.92380952   1.15064103  12.97186147   3.59920635
  22.44347666   0.           1.17948718  21.16623988   2.01282051
  17.858134    13.91678652  10.28175796  38.99245919  16.22700241
  14.61738736   1.26375291]"	351	17
4	6	1.49131465704	"[ 1.25  0.25  0.    0.    0.    2.25  0.    0.    0.    0.    0.    0.
  0.25  0.    0.    0.    0.  ]"	9	17
21	4	1.62164576098	"[  0.           0.           0.           0.           0.           0.
   1.5          0.           0.           0.           1.          14.27083333
   0.           1.           2.22916667   0.           1.        ]"	38	17
1	6	1.0	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.   0.5
  0.   0. ]"	2	17
1	6	1.43447320533	"[ 0.          0.          0.          0.07142857  0.07142857  0.71428571
  0.          0.07142857  0.          0.          0.          0.          0.
  0.07142857  0.          0.          0.        ]"	14	17
42	4	3.44598548064	"[ 0.58371113  0.5         0.14218737  0.5         1.28780409  3.07102928
  0.          0.73404072  4.99446824  0.          4.95154419  1.91651105
  3.60637164  2.50562315  5.74968487  6.846392    4.61063227]"	513	17
644	3	3.04383988509	"[   4.02702703    0.            1.02469136    0.36049383    1.07142857
    4.32105724   14.97392473    1.17424242   45.43145515   25.30567391
  131.92540734  175.05279878   86.56833186   23.85956643   53.39354936
   28.55547494   46.95487706]"	685	17
6	7	1.69465504213	"[ 4.31716837  0.03015075  0.40352247  0.26155047  0.1778309   0.21769039
  0.          0.17646485  0.          0.          0.05025126  0.01005025
  0.04956823  0.2709177   0.00502513  0.02478411  0.00502513]"	225	17
20	5	3.36249082483	"[ 1.57692308  0.          1.14285714  0.02173913  1.1039501   0.5952381   0.
  0.25543478  0.1638796   0.          2.34607422  2.19038853  2.34949833
  0.6991882   2.06582872  4.22458567  1.26441441]"	164	17
5	6	1.37095059445	[ 0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.]	6	17
2	6	3.29269901198	"[ 0.2         0.          0.14285714  0.          0.11428571  0.1         0.
  0.          0.05714286  0.01428571  0.12857143  0.12857143  0.5
  0.32857143  0.04285714  0.15714286  0.08571429]"	79	17
7	7	2.10251353226	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          1.          0.75        3.06666667  0.          0.
  1.18333333  0.          1.        ]"	25	17
4	6	1.5	[ 1.  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	3	17
1	7	1.66448063561	"[ 0.          0.          0.          0.          0.          0.14285714
  0.          0.          0.57142857  0.          0.          0.
  0.14285714  0.14285714  0.          0.          0.        ]"	14	17
2	6	1.3912670196	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.76190476  0.          0.
  0.04761905  0.04761905  0.04761905  1.0952381 ]"	22	17
1	5	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]	1	17
14	6	1.08427270054	"[  0.           0.1          0.           0.           0.           0.           0.
   0.           0.           0.           0.          10.75714286   0.           0.
   0.2          2.10952381   0.83333333]"	39	17
527	4	3.27800041133	"[  3.04654679e+01   4.24514134e+00   4.67227518e+00   4.86052885e+00
   1.75269555e+01   3.57551737e+01   1.25000000e-01   1.27173277e+01
   7.64727602e+01   6.46550135e+00   3.23338004e+01   1.77596686e+01
   1.62477057e+02   4.85569257e+01   1.14653432e+01   4.78395357e+01
   1.32615380e+01]"	1064	17
55	5	3.23486835914	"[  3.35445803   0.           1.77685975   1.46609109   3.25833728
  13.10205036   0.           3.1742007    4.74622875   1.30357143
   0.02252252   0.5259009   12.49641973   0.99103032   1.28153153
   5.74494175   1.75585586]"	281	17
2	7	2.67532436437	"[ 0.03333333  0.16666667  0.1         0.          0.1         0.38333333
  0.          0.03333333  0.16666667  0.78333333  0.          0.          0.
  0.          0.          0.06666667  0.16666667]"	34	17
3	6	0.918295834054	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  2.]	2	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	3	17
1	7	1.25161583364	"[ 0.          0.          0.          0.          0.16666667  0.          0.
  0.          0.          0.          0.          0.66666667  0.          0.
  0.16666667  0.          0.        ]"	6	17
17	6	2.19106492106	"[ 0.          0.          0.          0.          0.          0.
  1.78095238  0.          0.          0.          1.93333333  6.28571429
  0.125       0.375       5.66666667  0.5         0.33333333]"	76	17
3	6	1.28067212952	"[ 0.    0.    0.    0.    1.    1.75  0.    0.    0.    0.    0.    0.    0.
  0.25  0.    0.    0.  ]"	8	17
3	7	1.45914791703	"[ 0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.5  0.
  1.5  0. ]"	4	17
46	6	2.70308353183	"[  5.6          0.          18.56111111   6.95987654   0.17777778
   2.31975309   0.           1.36450617   0.11666667   0.           2.27901235
   0.1          0.2537037    3.14290123   1.           4.12469136   0.        ]"	174	17
72	6	2.88672305204	"[  2.41565447e+01   9.64480494e+00   2.70966820e+00   8.94797767e+00
   8.93587437e+00   7.02816539e+00   0.00000000e+00   3.10143794e+00
   1.08695652e-02   0.00000000e+00   2.98801870e-02   3.98157302e+00
   5.26088929e-01   1.82620659e+00   4.31034483e-03   1.04252683e+00
   5.40713183e-02]"	380	17
221	2	2.46475385056	"[  2.           0.           0.           0.           0.82692308
   0.18803419   0.           0.5         24.28429512   0.          64.80255246
  79.19610297  10.68747821   6.45084719  19.67619048   9.83638584
   2.55119048]"	326	17
1	7	2.16262682628	"[ 0.          0.09090909  0.          0.          0.27272727  0.27272727
  0.          0.          0.          0.          0.          0.          0.
  0.27272727  0.          0.          0.09090909]"	11	17
23	6	2.76225575694	"[ 1.          0.          0.          0.          2.03787879  1.36363636
  0.          2.16666667  1.23193473  0.33333333  0.41025641  0.15384615
  9.7122669   1.09090909  0.          3.08901515  0.41025641]"	75	17
22	5	2.22981335502	"[ 0.          0.          0.          0.          0.00980392  0.10071301
  0.          0.          0.93939394  1.          0.59803922  7.64565826
  0.00980392  0.          2.68767507  1.09090909  7.91800357]"	137	17
5	3	0.721928094887	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  4.  0.]	7	17
1	7	1.15677964945	"[ 0.2  0.   0.   0.   0.1  0.7  0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0. ]"	10	17
435	4	1.9031187176	"[  44.92760961    1.33333333  284.09290871   35.3790898    10.9739072
   10.4           0.            0.            1.75          0.            0.78
    7.54          0.83333333    4.94444444    4.33333333   26.04537356
    1.66666667]"	212	17
3	3	0.918295834054	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.  0.  0.  0.  0.]	9	17
33	5	2.558282033	"[  0.           0.           0.           0.           1.83333333   3.75
   1.5          1.           0.           0.           0.          15.91666667
   1.83333333   1.83333333   2.33333333   0.5          2.5       ]"	45	17
2	7	1.45914562126	"[ 0.33333333  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          1.          0.66666667
  0.          0.          0.          0.        ]"	4	17
1	6	2.0	"[ 0.    0.    0.25  0.25  0.    0.    0.    0.    0.25  0.    0.    0.
  0.25  0.    0.    0.    0.  ]"	4	17
17	7	1.26839018071	"[ 11.61607143   0.           3.83630952   0.0952381    0.13690476
   1.25297619   0.           0.           0.           0.02083333   0.           0.
   0.           0.04166667   0.           0.           0.        ]"	60	17
83	3	2.52846723356	"[  0.           0.           0.           0.           0.5          0.5
   0.           0.          22.35380952   0.           8.15063492   1.18
  19.61952381   8.69809524   2.41952381  19.07396825   0.50444444]"	160	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	1	17
1214	3	3.0920195092	"[   6.4384058     4.06313131    4.33660131    7.45952381   13.18872761
   12.83057996    1.16666667   11.30245808  140.45634026    5.5
   96.11500595  146.94541349  202.66207404  149.22970001   48.42251082
  313.20386718   50.6789937 ]"	681	17
38	5	2.7814420205	"[  1.02938194e+00   1.25000000e-01   3.46020761e-03   2.50000000e-01
   1.35380623e-01   4.76268743e-01   7.83333333e-01   2.14131688e-02
   1.42214533e+00   8.02435720e-01   8.43111705e-01   9.01039208e+00
   3.48465975e+00   1.05363322e-01   9.17336360e+00   5.36014994e-01
   9.79827549e+00]"	468	17
1	5	1.09576434465	"[ 0.72727273  0.          0.          0.          0.          0.18181818
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.09090909  0.        ]"	11	17
3	6	0.650022421648	"[ 0.   0.   0.   0.   2.5  0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.
  0.   0. ]"	9	17
25	6	2.44417240725	"[  1.12704612e+01   1.14182093e+00   2.07439339e+00   1.00671141e-02
   3.37950439e+00   3.90013767e+00   0.00000000e+00   1.00066131e+00
   0.00000000e+00   6.71140940e-03   2.34899329e-02   8.22627037e-01
   1.00671141e-02   1.29531922e+00   3.35570470e-03   3.78936500e-02
   2.34899329e-02]"	320	17
2	6	1.20690306625	"[ 0.          0.          0.          0.          1.          0.          0.
  0.          0.91666667  0.          0.          0.          0.08333333
  0.          0.          0.          0.        ]"	13	17
2	6	1.5	"[ 0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.5  0.   0.   0.   0.
  0.5  0. ]"	6	17
9	7	2.37545956715	"[ 0.          0.          0.          0.          0.          0.11111111
  0.          0.          0.          2.05714286  0.97380952  1.32142857
  0.          0.08333333  2.03571429  0.          2.41746032]"	102	17
1	7	1.5	"[ 0.    0.25  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
  0.25  0.    0.    0.    0.5 ]"	4	17
20	3	2.51555056434	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.78571429  0.          2.88888889  7.5         2.18253968
  0.5         4.          1.14285714  1.        ]"	41	17
3	7	1.25162916739	"[ 0.   0.   2.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.5  0.   0.
  0.   0. ]"	4	17
24	6	3.16222856457	"[ 3.3603835   0.06060606  1.39068653  0.01010101  0.54629589  3.94444934
  0.          4.16049111  1.76377333  0.01694915  0.          0.61010101
  3.07315284  1.51743586  0.          3.31145352  0.23412087]"	194	17
6	6	0.887142838234	"[ 0.25        0.          0.          0.          0.          0.          0.75
  0.          0.          0.          0.08333333  4.91666667  0.          0.
  0.          0.          0.        ]"	13	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.]	1	17
133	4	2.12746517555	"[  0.33333333   0.           0.           0.           0.           0.14285714
   0.           0.          35.99255888   0.          57.15623154
   5.80576279  17.27866722   0.41025641   0.24503968  13.05195967
   2.58333333]"	256	17
3	5	1.25162916739	"[ 0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.5  0.   0.   0.
  0.5  0. ]"	3	17
2	7	1.56041901883	"[ 0.69444444  0.          0.          0.          0.          0.02777778
  0.          0.          0.13888889  0.          0.          0.
  0.08333333  1.05555556  0.          0.          0.        ]"	37	17
10	4	0.74345996063	"[ 0.   0.   0.   0.   0.2  0.   0.   0.   0.   0.   0.1  0.   0.   0.5  0.4
  0.   8.8]"	23	17
1	6	1.0	"[ 0.   0.   0.   0.   0.5  0.   0.   0.5  0.   0.   0.   0.   0.   0.   0.
  0.   0. ]"	2	17
3	7	2.58744866247	"[ 0.          0.          0.          0.          0.00787402  0.01574803
  0.          1.04724409  0.31496063  0.          0.07874016  0.02362205
  0.18897638  0.73523622  0.28937008  0.25885827  0.03937008]"	133	17
12	5	2.21709077475	"[ 5.   0.   0.   0.   0.   1.   0.5  0.   0.   0.   0.   2.5  0.   2.   1.
  0.   0. ]"	26	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]	9	17
5	6	1.10290112497	"[ 0.          0.          0.          0.          0.          0.          0.
  0.16666667  0.          0.          0.          0.          3.2
  1.63333333  0.          0.          0.        ]"	13	17
53	6	3.36729257573	"[  3.78333333   0.           4.03846154   0.           3.03846154
   0.71465201   0.           1.           4.22843648   0.25         2.24120879
   7.23150183   9.10560656   1.69464286   2.90178571  10.7474359
   2.02447344]"	188	17
2	7	0.811278124459	"[ 0.   0.   0.   0.   1.5  0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0. ]"	3	17
10	6	2.04227765714	"[ 0.          0.          0.          0.          1.29166667  0.79166667
  0.125       0.0625      1.58333333  0.          0.          0.
  5.14583333  1.          0.          0.          0.        ]"	36	17
43	5	2.85923305849	"[ 1.          0.          0.          0.          0.          0.01694915
  0.25        0.          2.84008097  0.          3.57320814  8.86036036
  8.06196227  4.9402974   9.58333333  3.34678135  0.52702703]"	200	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.]	1	17
1	6	1.91828916711	"[ 0.16666667  0.          0.          0.          0.33333333  0.          0.
  0.33333333  0.16666667  0.          0.          0.          0.          0.
  0.          0.          0.        ]"	6	17
30	3	0.939022185504	"[  0.           0.           0.           0.           0.           0.           0.
   0.           0.           0.           1.96        24.86666667   0.           0.
   1.5          0.04         1.63333333]"	67	17
224	4	3.49928051842	"[ 12.50601984   4.32930052   1.61904762   1.7610378   21.41951154
  47.46160796   5.5         23.03233243   1.3          6.07692308
   4.30606061  12.18506885  13.38168831  39.72847526   6.88503584
  15.8089656    6.69892473]"	376	17
2	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.]	3	17
2287	4	2.65063399077	"[  38.96443294    3.0625        2.22222222   19.1539876    33.84950135
   44.41257931    0.           26.49002934  437.27725113    1.
  287.34444867   36.08568683  944.25571567  194.33462061   41.45917177
  153.50778076   23.58007178]"	738	17
