VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-00000_PSM_191_SSDJVH6X47	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	35509	36097	1578	Myriastramide_A_Myriastramide_A	6	4.9e-10	854.433	871.424	-1	M+H	1	CCC(C)C1c2nc(c(C)o2)C(=O)NC(Cc2ccc(cc2)OCC=C(C)C)C(=O)N2CCCC2c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1	2.13
spectra-00000_PSM_192_3W88MVR4T2	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	15795	16067	5418	Keenamide_A_15,16-Didehydro	7	5.1e-10	618.32	528.302	-1	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)NCC(=O)NC(COC(C)(C)C=C)C(=O)NC(CC(C)C)c2nc(cs2)C(=O)N1	2.11
spectra-00000_PSM_193_019F6CQOHE	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	4581	4626	7029	Arenamide_B_Arenamide_B	7	6.0e-10	643.394	267.21	-1	M+2H	2	CCCCC(C)C1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)O1	3.85
spectra-00000_PSM_194_MC5T6K8ZSB	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	38516	39168	5986	Wewakamide_A_Wewakamide_A	7	6.1e-10	994.647	455.243	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)C)C(=O)NC(C)C(C)C(=O)NC(CC(C)C)C(=O)NC(Cc2ccccc2)C(=O)OC(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)N(C)C(CC(C)C)C(=O)N1C	3.77
spectra-00000_PSM_195_SX79KDV1SI	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	34283	34839	7030	Destruxins_3-Isoleucine_analogue,_4',5'-dihydro,_4'ξ-hydroxy,_5'-chloro	7	6.3e-10	643.335	788.566	-1	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)CC)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(CCl)O)C(=O)N2CCCC2C(=O)N1	2.10
spectra-00000_PSM_196_WPA7L91LBJ	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43879	44654	6437	Anabaenopeptin_E_Anabaenopeptin_E	7	6.5e-10	850.47	408.74	-1	M+2H	2	CC(C)C1C(=O)NC(CCc2ccc(c(C)c2)O)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)NCCCCC(C(=O)N1)NC(=O)NC(CCCNC(=N)N)C(=O)O	3.70
spectra-00000_PSM_197_1EMCL0EV4M	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49086	49971	1899	Lissoclinamide_1_Lissoclinamide_1	7	6.7e-10	705.277	392.721	-1	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	3.64
spectra-00000_PSM_198_IGM7YD00FD	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49220	50107	5330	Wewakazole_Wewakazole	8	7.9e-10	1140.54	542.287	-1	M+2H	2	CCC(C)C1c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)c2nc(c(C)o2)C(=O)NC(Cc2ccccc2)c2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	3.57
spectra-00000_PSM_199_XTXDEKI30W	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40626	41327	8589	Emericellamide_B	7	8.0e-10	651.457	267.663	-1	M+2H	2	O1[C@@H]([C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C1=O)C)C)CC(C)C)C(C)C)C)[C@H](C[C@H](CCCCCC)C)C	3.51
spectra-00000_PSM_200_IYI8EAAX8J	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	19366	19691	6853	Ceratospongamide_Ceratospongamide	7	8.4e-10	767.347	457.265	-1	M+2H	2	CCC(C)C1C2=NC(C(C)O2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	3.45
spectra-00000_PSM_201_Q7K0R3ZBON	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40691	41394	2061	Emericellamides_Emericellamide_B	10	9.1e-10	623.426	318.19	-1	M+2H	2	CCCCC(C)CC(C)C1C(C)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	3.39
spectra-00000_PSM_202_RTLT4CD7QF	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44011	44788	9245	perthamide_H	7	9.9e-10	987.466	442.255	-1	M+2H	2	C1(=O)[C@H](Cc2ccccc2O)NC(=O)[C@H]2N(C(=O)[C@@H](NC(=O)[C@H](NC(=O)CN(C(=O)/C(=C/C)/NC(=O)[C@@H]([C@H](NC(=O)[C@@H](N1)CC(=O)N)CCC(C)C)O)C)[C@@H](C(=O)NC(=O)N)O)[C@H](OC)C)C[C@H](C2)C	3.33
spectra-00000_PSM_203_E9ZVKGD9ZP	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	48316	49182	5701	Cyclosporin,_9CI_Cyclosporin_K	6	1.0e-09	1199.86	1115.68	-1	M+H	1	CC=CCC(C)CC1C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	2.08
spectra-00000_PSM_204_21KXNVQ5MY	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	38063	38706	8383	Chrysosporide	6	1.0e-09	509.358	415.292	-1	M+H	1	N1C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H]1C(C)C)C)CC(C)C)CC(C)C)CC(C)C	2.07
spectra-00000_PSM_205_4ILN8ARCXD	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43888	44663	9094	phakellistatin_11	7	1.1e-09	973.506	461.245	-1	M+2H	2	C1CCN2[C@@H]1C(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C2=O)Cc2ccccc2)[C@H](CC)C)Cc2ccccc2)CCC1)CCC(=O)N	3.28
spectra-00000_PSM_206_L291LW5ASZ	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	2101	2132	4682	Anacyclamide_A10_Anacyclamide_A10	7	1.2e-09	1052.53	579.352	-1	M+2H	2	CCC(C)C1C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NC(CO)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CCC(=N)O)C(=O)N1	3.23
spectra-00000_PSM_207_YU4HA2DRFW	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40372	41069	141	Isariins_Isariin_D	7	1.2e-09	539.332	241.696	-1	M+2H	2	CCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	3.17
spectra-00000_PSM_208_BSKJKRZ6N9	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	23910	24308	6297	Microcystin_O-De-Me	7	1.2e-09	980.533	433.244	-1	M+2H	2	CC(C)CC1C(=O)NC(C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(=CC(C)C(Cc2ccccc2)O)C)C(C)C(=O)NC(CCC(=O)N(C)C(=C)C(=O)NC(C)C(=O)N1)C(=O)O)C(=O)O	3.12
spectra-00000_PSM_209_A6SYLYM8JN	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	51660	52596	9313	Oscillacyclin	8	1.3e-09	994.476	474.733	-1	M+2H	2	N12C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCC2)Cc1ccccc1)[C@H](O)C)[C@H](O)C)CO)[C@H](CC)C)C)Cc1ccc(cc1)O)CC(=O)N	3.08
spectra-00000_PSM_210_7L4W8EBDWP	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49092	49977	3967	Depsipeptide_1962A_4'''-Deoxy	6	1.3e-09	587.332	474.27	-1	M+H	1	CC(C)CC1C(=O)OC(CC(C)C)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)N1	2.05
spectra-00000_PSM_211_9O3H5VE0UY	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	52056	52999	3236	Pitipeptolide_A_7,8-Dihydro	7	1.4e-09	809.494	384.238	-1	M+2H	2	C=CCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)OC(C(C)CC)C(=O)N2CCCC2C(=O)NC(C(C)CC)C(=O)NCC(=O)O1	3.03
spectra-00000_PSM_212_EPNDQO64N9	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43642	44407	4404	Clavariopsin_A_N25-De-Me	8	1.5e-09	1139.68	499.291	-1	M+2H	2	CCC(C)C1C(=O)NCC(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccc(cc2)OC)C(=O)OC(C(C)C)C(=O)N2CCCCC2C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(=O)O)C(=O)N(C)C(=O)C(C(C)CC)N1C	2.99
spectra-00000_PSM_213_FSB9L61LDD	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	42325	43055	8849	stylissamide_F	7	1.5e-09	856.423	424.227	-1	M+2H	2	N12[C@@H](CCC1)C(=O)N1[C@@H](CCC1)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1[C@H](CCC1)C(=O)N[C@H](C(=O)N[C@H](C2=O)Cc1ccccc1)CCCNC(=N)N)CC(=O)O)Cc1ccccc1	2.94
spectra-00000_PSM_214_2Z2MN50PLB	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40835	41539	5808	Triptotin_L_Triptotin_L	7	1.7e-09	665.473	370.728	-1	M+2H	2	CC(C)CCCCC(C)(C)CCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	2.90
spectra-00000_PSM_215_9IEVNVY3AU	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	8285	8351	4682	Anacyclamide_A10_Anacyclamide_A10	7	1.8e-09	1052.53	579.351	-1	M+2H	2	CCC(C)C1C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NC(CO)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CCC(=N)O)C(=O)N1	2.86
spectra-00000_PSM_216_P6QAALIIN0	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43913	44689	215	Prenylagaramide_A_Prenylagaramide_A	7	1.9e-09	1080.49	474.271	-1	M+2H	2	CC(=CCOc1ccc(cc1)CC1C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=N)O)C(=O)N2CCCC2C(=O)N1)C	2.82
spectra-00000_PSM_217_0E81BLHWIJ	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	51664	52600	1501	Lobocyclamide_A_Lobocyclamide_A	8	1.9e-09	1197.7	556.813	-1	M+2H	2	CCCCCC1CC(=O)NC(CO)C(=O)NC(=CC)C(=O)N2CC(CC2C(=O)NC(CCO)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NCC(=O)N1)O	2.78
spectra-00000_PSM_218_L7R7H12M4P	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29509	29974	9313	Oscillacyclin	8	1.9e-09	994.476	531.275	-1	M+2H	2	N12C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCC2)Cc1ccccc1)[C@H](O)C)[C@H](O)C)CO)[C@H](CC)C)C)Cc1ccc(cc1)O)CC(=O)N	2.74
spectra-00000_PSM_219_GG5RYKF0QS	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	34298	34854	2802	PF_1171C_PF_1171C	6	2.0e-09	640.395	700.463	-1	M+H	1	CC(C)CC1C(=O)NC(C(C)C)C(=O)Nc2ccccc2C(=O)N2CCCCC2C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)N1	2.04
spectra-00000_PSM_220_GS7ATLI25W	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43663	44429	4404	Clavariopsin_A_N25-De-Me	8	2.1e-09	1139.68	499.29	-1	M+2H	2	CCC(C)C1C(=O)NCC(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccc(cc2)OC)C(=O)OC(C(C)C)C(=O)N2CCCCC2C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(=O)O)C(=O)N(C)C(=O)C(C(C)CC)N1C	2.70
spectra-00000_PSM_221_KO69YHZSB8	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	42264	42994	541	Cyclolinopeptide_A_Cyclolinopeptide_A	7	2.2e-09	1039.65	520.822	-1	M+2H	2	CCC(C)C1C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)N1	2.67
spectra-00000_PSM_222_EBH4N0PDNY	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	3354	3390	8383	Chrysosporide	6	2.5e-09	509.358	299.2	-1	M+2H	2	N1C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H]1C(C)C)C)CC(C)C)CC(C)C)CC(C)C	2.63
spectra-00000_PSM_223_2LR4M0YHC1	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	15434	15682	3004	Haliclonamide_B_Haliclonamide_B	7	3.0e-09	788.386	365.182	-1	M+2H	2	CCC(C)C1C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(C)c2nc(co2)C(=O)NC(Cc2ccc(cc2)O)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)N1	2.60
spectra-00000_PSM_224_DR0KXGYENP	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	41484	42202	6205	Prepatellamide_A_Prepatellamide_A	6	3.0e-09	760.34	388.711	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)O)C(=O)NC(C(C)C)c2nc(cs2)C(=O)NC(C(C)CC)C2=NC(CO2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	2.56
spectra-00000_PSM_225_2HER0EGEGA	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29260	29718	8982	SCH-378161	8	3.3e-09	1122.63	514.804	-1	M+2H	2	C1(=O)N(C(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)N(C(C(=O)OC(C(=O)NC(C(=O)N3C(C(=O)NCC(=O)N(C1C(C)C)C)CCC3)Cc1ccccc1)C(CC)C)CCC(=O)O)C)C(C)C)CCC2)C(CC)C)CCC(=O)N)C	2.53
spectra-00000_PSM_226_CIW5ZM9JUL	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40690	41393	2806	Ulicyclamide,_9CI_Ulicyclamide,_9CI	6	3.7e-09	677.245	410.125	-1	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(C)c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)N1	2.50
spectra-00000_PSM_227_SW79DH9JKR	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	38511	39163	4617	Barangamides_Barangamide_C	8	3.8e-09	1077.72	500.271	-1	M+2H	2	CCC(C)C1C(=O)NCCC(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)NC(C)C(=O)NCCC(=O)NC(CC(C)C)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C)O)C(=O)NCCC(=O)NC(CC(C)C)C(=O)N1C	2.47
spectra-00000_PSM_228_GUTSFJAG3K	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40583	41282	8589	Emericellamide_B	6	3.8e-09	651.457	379.734	-1	M+2H	2	O1[C@@H]([C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C1=O)C)C)CC(C)C)C(C)C)C)[C@H](C[C@H](CCCCCC)C)C	2.44
spectra-00000_PSM_230_NPX3TLF4AD	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	22741	23122	1166	Destruxins_3-Isoleucine_analogue,_4'-hydroxy	6	4.5e-09	623.389	319.725	-1	M+2H	2	CCC(C)C1C(=O)N(C)C(C(C)CC)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(C)(C)O)C(=O)N2CCCC2C(=O)N1	2.41
spectra-00000_PSM_231_YL9CUMB3FP	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28586	29035	9203	[D-Asp3]-Microcystin-FR	6	4.5e-09	1014.52	471.235	-1	M+2H	2	N1(C(=C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](CC(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@@H](C(=O)O)CCC1=O)C)/C=C/C(=C/[C@@H]([C@H](Cc1ccccc1)OC)C)/C)CCCNC(=N)N)C(=O)O)Cc1ccccc1)C)C	2.38
spectra-00000_PSM_232_OHMVNCLKMM	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49124	50009	7538	Exumolide_A_Exumolide_A	7	5.3e-09	729.41	366.188	-1	M+2H	2	CC(C)CC1C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)OC(CC(C)C)C(=O)N2CCCC2C(=O)N1C	2.35
spectra-00000_PSM_233_MAG7RXONG9	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	14642	14865	6355	Pullularin_B_Pullularin_B	6	6.2e-09	789.431	441.269	-1	M+2H	2	CCC(C)C1C(=O)NC(Cc2ccc(cc2)OCC=C(C)C)C(=O)N(C)C(CC)C(=O)OC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(CO)C(=O)N1C	2.33
spectra-00000_PSM_234_TWJ1HX8KJV	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28884	29339	7992	prenylagaramide_C_structure_1	6	6.3e-09	1020.6	574.855	-1	M+2H	2	O=C1[C@H]([C@H](CC)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(OCC=C(C)C)cc2)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H]2N1CCC2)CC(C)C)CCC(=O)N)CC(C)C	2.30
spectra-00000_PSM_235_MZ814E67DH	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	38118	38762	5963	Hantupeptin_A_Hantupeptin_A	6	6.5e-09	736.441	388.257	-1	M+2H	2	C#CCCCC1C(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)CC)C(=O)OC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)O1	2.27
spectra-00000_PSM_236_9XT4YVGXGJ	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	55678	56675	8820	stylopeptide_1	6	6.8e-09	767.458	357.7	-1	M+2H	2	[C@H]1(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC1=O)CO)[C@H](CC)C)CC(C)C)[C@H](CC)C)Cc1ccccc1	2.25
spectra-00000_PSM_237_8IHB5QM8K3	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29487	29952	7097	Arenamide_C_Arenamide_C	6	6.9e-09	655.398	284.197	-1	M+2H	2	CCCCCCC(C)C1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCSC)C(=O)O1	2.22
spectra-00000_PSM_238_5DBZK2TXRB	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44207	44986	5418	Keenamide_A_15,16-Didehydro	6	7.0e-09	618.32	510.328	-1	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)NCC(=O)NC(COC(C)(C)C=C)C(=O)NC(CC(C)C)c2nc(cs2)C(=O)N1	2.68
spectra-00000_PSM_239_TLBB79O44S	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	41232	41945	5517	Pitipeptolide_E_Pitipeptolide_E	7	7.0e-09	793.463	377.754	-1	M+2H	2	C#CCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)OC(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)CC)C(=O)NCC(=O)O1	2.20
spectra-00000_PSM_240_5IRDHKJNKN	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28857	29311	664	Microcyclamide_7806A_Microcyclamide_7806A	6	7.1e-09	534.226	676.366	-1	M+H	1	CCC(C)C1c2nc(cs2)C(=O)NC(C)C(=O)OC(C)C(C(=O)NC(C(C)C)c2nc(co2)C(=O)N1)N	2.67
spectra-00000_PSM_241_7CCZSEP0R4	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	42423	43154	5183	Patellin_5_Patellin_5	7	7.2e-09	948.514	445.734	-1	M+2H	2	C=CC(C)(C)OCC1C(=O)NC(Cc2ccccc2)C2=NC(CS2)C(=O)NC(C(C)OC(C)(C)C=C)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)N1	2.17
spectra-00000_PSM_242_0BV5A3OFQC	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	42459	43190	5468	Tyrocidine_Tyrocidine_B	6	7.2e-09	1308.67	638.796	-1	M+2H	2	CC(C)CC1C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=N)O)C(=O)NC(CCC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)N1	2.15
spectra-00000_PSM_243_3TY7BNCEZB	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49187	50074	521	Argyrins_4''-Demethoxy	6	7.5e-09	794.296	669.357	-1	M+H	1	CC1C(=O)NC(=C)C(=O)N(C)CC(=O)NC(C)c2nc(cs2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC(=O)N1	2.65
spectra-00000_PSM_244_XDP4IOGA1Q	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	33617	34155	77	Myriastramide_A_Δ3''-Isomer,_2''ξ-chloro	6	7.5e-09	888.394	899.454	-1	M+H	1	CCC(C)C1c2nc(c(C)o2)C(=O)NC(Cc2ccc(cc2)OCC(C(=C)C)Cl)C(=O)N2CCCC2c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1	2.63
spectra-00000_PSM_245_RL8UKIX593	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	32621	33137	9151	hymenamide_K	7	7.9e-09	1006.49	451.763	-1	M+2H	2	[C@@H]1(C(=O)N[C@H](C(=O)N2[C@H](C(=O)N[C@@H](Cc3ccc(cc3)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCCN)Cc1c3c([nH]c1)cccc3)CCC2)C(C)C)C	2.13
spectra-00000_PSM_246_92O1IVX2MU	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44283	45062	3004	Haliclonamide_B_Haliclonamide_B	7	7.9e-09	788.386	365.182	-1	M+2H	2	CCC(C)C1C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(C)c2nc(co2)C(=O)NC(Cc2ccc(cc2)O)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)N1	2.11
spectra-00000_PSM_247_4IIQV5AE8V	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	50800	51726	9632	[MeOThr]2-[(D)MeAla]3-[MeVal]5-cyclospor	7	8.8e-09	1259.88	644.874	-1	M+2H	2	N1(C(=O)[C@H](N(C(=O)[C@@H](N(C(=O)[C@@H](N(C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](N(C(=O)[C@@H](N(C(=O)[C@@H](N(C(=O)[C@H](NC(=O)[C@@H]1[C@@H]([C@@H](C/C=C/C)C)O)C(OC)C)C)C)C)CC(C)C)C)C(C)C)C)CC(C)C)C)C)C)CC(C)C)C)CC(C)C)C)C(C)C)C	2.08
spectra-00000_PSM_248_0SG6F6A9NK	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	32728	33245	2550	Lyngbyaureidamide_B_Lyngbyaureidamide_B	7	9.5e-09	841.437	480.252	-1	M+2H	2	CCC(C)C1C(=O)NC(CCc2ccc(cc2)O)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)NCCCCC(C(=O)N1)NC(=O)NC(Cc1ccccc1)C(=O)O	2.06
spectra-00000_PSM_249_GEE8P714EU	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43895	44670	9599	theonellapeptolide_IV	7	1.1e-08	1361.89	700.939	-1	M+2H	2	CC([C@H]1C(=O)NCCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H]([C@@H](C)CC)C(=O)O[C@H](C)[C@@H](C(=O)NCCC(=O)N[C@@H](C(=O)N1C)CC(C)C)NC(=O)[C@@H](CC(C)C)N(C(=O)[C@@H](NC(=O)COC)C(C)C)C)C)C(C)C)[C@H](CC)C)C	2.04
